path,label
"data\plant_village\Pepper,_bell___healthy\8665928b-77f2-483b-88eb-c7c08b3a6bde___JR_HL 7938.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Early_blight\1ba9a636-a673-45bc-b515-4fe6848f271e___RS_Erly.B 9605.JPG,Tomato___Early_blight
data\plant_village\Tomato___healthy\93c9da62-19ca-4e90-b355-0dc71ff5cc4b___RS_HL 9752.JPG,Tomato___healthy
"data\plant_village\Pepper,_bell___healthy\d91c3b56-5777-46cb-bda2-1fca87e5cd82___JR_HL 8339.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Late_blight\7d4d00c0-1e72-427d-9f05-1f64f8051cb8___GHLB_PS Leaf 1 Day 7.jpg,Tomato___Late_blight
data\plant_village\Tomato___Late_blight\993825d6-dbbd-41b8-9993-c68c3504eff8___GHLB_PS Leaf 36 Day 13.jpg,Tomato___Late_blight
"data\plant_village\Pepper,_bell___Bacterial_spot\c955b22e-69b7-4062-96ef-431fe8c37690___JR_B.Spot 8993.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1802.JPG,Corn_(maize)___Common_rust_
data\plant_village\Potato___Early_blight\bb3d6df0-683e-4f04-afaf-277a36edad6c___RS_Early.B 9070.JPG,Potato___Early_blight
data\plant_village\Tomato___healthy\6c125a79-9b14-4a91-8f03-342910c7fe57___GH_HL Leaf 433.JPG,Tomato___healthy
data\plant_village\Tomato___Leaf_Mold\4459390d-64ca-42d2-977b-afb0ed667701___Crnl_L.Mold 6714.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___Late_blight\601bb6d6-6959-40d1-b0f4-5f7030172995___GHLB2 Leaf 126.JPG,Tomato___Late_blight
data\plant_village\Tomato___healthy\debe033e-a878-46dc-8336-8bc25811df35___GH_HL Leaf 303.JPG,Tomato___healthy
"data\plant_village\Pepper,_bell___healthy\0414429e-4295-4216-b2ed-96b21cb35928___JR_HL 8250.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Late_blight\ccc1fb49-16b3-4cf6-b782-4b98e9429f7b___GHLB2 Leaf 8832.JPG,Tomato___Late_blight
data\plant_village\Potato___Early_blight\61a602c4-02e3-49e5-9858-5b1d4d4795f7___RS_Early.B 7875.JPG,Potato___Early_blight
"data\plant_village\Pepper,_bell___healthy\2602f312-da1f-47eb-9c50-dcd4cba09d7d___JR_HL 7975.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Late_blight\c0eb1cc5-185a-4f20-b8cd-a3943cd9588b___RS_Late.B 6541.JPG,Tomato___Late_blight
data\plant_village\Tomato___healthy\483659eb-d6da-4eb6-9106-cfe4240becbe___RS_HL 9895.JPG,Tomato___healthy
data\plant_village\Potato___Late_blight\dd55ba8d-a425-4b06-9996-bbf315d71e6e___RS_LB 2737.JPG,Potato___Late_blight
data\plant_village\Tomato___Early_blight\2586a260-ecf6-40e8-aa11-4b8a50845575___RS_Erly.B 7833.JPG,Tomato___Early_blight
data\plant_village\Potato___Late_blight\468629f7-6ca2-4823-9a39-d42b4d92c4bb___RS_LB 5312.JPG,Potato___Late_blight
data\plant_village\Potato___Late_blight\749a1b32-7152-4dce-87b4-92af094f6b9b___RS_LB 3310.JPG,Potato___Late_blight
data\plant_village\Tomato___Leaf_Mold\a9ed3e3f-7c8c-4a0e-ae96-8bf55585a522___Crnl_L.Mold 7082.JPG,Tomato___Leaf_Mold
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1570.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Leaf_Mold\097b050a-eaa4-4e4a-a30a-b72d1a4c0cc4___Crnl_L.Mold 8682.JPG,Tomato___Leaf_Mold
"data\plant_village\Pepper,_bell___healthy\b4cb4cb0-ca61-4003-aa27-9918417fae68___JR_HL 8826.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___healthy\f81def4f-22a7-4036-bfab-51b245f4a2ab___RS_HL 0055.JPG,Tomato___healthy
data\plant_village\Potato___Late_blight\a33c54fb-6b78-4235-b34e-42f85f6bc5b8___RS_LB 5060.JPG,Potato___Late_blight
data\plant_village\Tomato___healthy\8accf0ce-a43d-449c-86fb-e327fb6ab2c9___GH_HL Leaf 241.JPG,Tomato___healthy
data\plant_village\Tomato___Late_blight\25a83fb3-e27a-419c-a9db-652fae319fcd___RS_Late.B 6191.JPG,Tomato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1931.JPG,Corn_(maize)___Common_rust_
"data\plant_village\Pepper,_bell___healthy\db39cf0e-cfe0-49d1-a5ed-5d69faa26507___JR_HL 8756.JPG","Pepper,_bell___healthy"
"data\plant_village\Pepper,_bell___Bacterial_spot\d2e908d9-71d4-451a-b77d-6152c4a91957___JR_B.Spot 3175.JPG","Pepper,_bell___Bacterial_spot"
"data\plant_village\Pepper,_bell___healthy\4f770d4f-fd8b-4987-8a9b-e813e0c7a61b___JR_HL 8093.JPG","Pepper,_bell___healthy"
"data\plant_village\Pepper,_bell___healthy\c8c24f99-957d-4711-92b5-37520cabb5d3___JR_HL 8023.JPG","Pepper,_bell___healthy"
"data\plant_village\Pepper,_bell___Bacterial_spot\418e8c33-046a-4056-99a6-83f20ba017fa___JR_B.Spot 3300.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Potato___Late_blight\53b09253-988e-4a22-966c-b5a03ed6bc44___RS_LB 2924.JPG,Potato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2539.JPG,Corn_(maize)___Common_rust_
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2452.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Late_blight\e5d815b6-dd10-41a3-83e7-c25b6fd5d0c2___GHLB2 Leaf 9015.JPG,Tomato___Late_blight
data\plant_village\Tomato___Late_blight\26fa9fb7-10fa-496c-9433-e4053ff456da___RS_Late.B 4867.JPG,Tomato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2035.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Leaf_Mold\5f3285ca-687c-4466-8581-93eb7d8a6af5___Crnl_L.Mold 6686.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___Late_blight\8f268f79-0230-4dfb-a7e9-e68bb506798e___GHLB2 Leaf 8739.JPG,Tomato___Late_blight
data\plant_village\Tomato___Late_blight\94610792-2d20-4889-9d10-f513c061a88d___RS_Late.B 5317.JPG,Tomato___Late_blight
data\plant_village\Tomato___Early_blight\f870ea24-aac9-41cd-92a3-72f87d395c33___RS_Erly.B 7598.JPG,Tomato___Early_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1828.JPG,Corn_(maize)___Common_rust_
"data\plant_village\Pepper,_bell___healthy\554f30b2-e922-480b-81f2-646858da2dfe___JR_HL 8199.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___healthy\6f6db1db-e3d1-4715-b46e-d0c64524da81___GH_HL Leaf 502.4.JPG,Tomato___healthy
data\plant_village\Potato___Late_blight\6d51bd53-2556-410c-b151-547c83a06287___RS_LB 3276.JPG,Potato___Late_blight
"data\plant_village\Pepper,_bell___healthy\d53487cf-1f9c-464a-bf4e-aff3277e85b3___JR_HL 7885.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___healthy\2a859068-5042-4f74-82ac-29339c760cbb___GH_HL Leaf 436.JPG,Tomato___healthy
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2668.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Late_blight\b09b2807-58ca-4708-904e-05de3032ef92___RS_Late.B 6345.JPG,Tomato___Late_blight
data\plant_village\Potato___Late_blight\38f1a80d-6961-4763-ada2-7504f388cf2d___RS_LB 3217.JPG,Potato___Late_blight
data\plant_village\Tomato___healthy\a81e6fb8-3b9f-4b20-be65-b0650a3eee33___RS_HL 0514.JPG,Tomato___healthy
data\plant_village\Potato___Early_blight\53257270-67b3-4408-aaec-abbd9f5f19f0___RS_Early.B 7212.JPG,Potato___Early_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1925.JPG,Corn_(maize)___Common_rust_
"data\plant_village\Pepper,_bell___healthy\c2ea8ee9-836a-4c76-8101-7708a35f2717___JR_HL 7733.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Late_blight\26c09416-7271-4262-9ddc-fb741bedce05___GHLB2 Leaf 97.1.JPG,Tomato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1813.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Early_blight\654d7c11-664e-47c0-a6aa-c5c45a07e386___RS_Erly.B 7799.JPG,Tomato___Early_blight
data\plant_village\Tomato___healthy\8e117b61-5360-49c8-aa55-4e90f8fae129___GH_HL Leaf 261.JPG,Tomato___healthy
"data\plant_village\Pepper,_bell___healthy\96d849a9-9448-4832-980a-b4b7ec1a32ae___JR_HL 8293.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Late_blight\246cb5c4-d52f-4ba4-a77c-915f5a5c7d2b___GHLB2 Leaf 85.2.JPG,Tomato___Late_blight
data\plant_village\Tomato___Early_blight\4c1481fd-12fa-4729-9de6-35c7fae918a5___RS_Erly.B 7430.JPG,Tomato___Early_blight
data\plant_village\Potato___Early_blight\72f9e596-8d1e-4ffd-923d-55645d6adca1___RS_Early.B 7704.JPG,Potato___Early_blight
"data\plant_village\Pepper,_bell___healthy\6120353a-2ee2-46d3-80f1-6535ddfe7aab___JR_HL 8073.JPG","Pepper,_bell___healthy"
"data\plant_village\Pepper,_bell___Bacterial_spot\d8f2cdbc-8c31-40e9-af5e-a2a2176da4fb___NREC_B.Spot 1949.JPG","Pepper,_bell___Bacterial_spot"
"data\plant_village\Pepper,_bell___healthy\9033b45d-677a-42ae-b48b-5101ed8b9b7a___JR_HL 8306.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Late_blight\63bd9158-43c2-4b8f-b4ee-a8935f8e3096___GHLB Leaf 1 Day 6.JPG,Tomato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1619.JPG,Corn_(maize)___Common_rust_
data\plant_village\Potato___Early_blight\51f13c93-c8b6-4542-a81b-cb1a2e83f179___RS_Early.B 7684.JPG,Potato___Early_blight
data\plant_village\Tomato___Late_blight\1869d21d-5461-4378-bddb-8de766b836f7___GHLB Leaf 12 Day 6.JPG,Tomato___Late_blight
data\plant_village\Tomato___Late_blight\cfa1ba1d-b853-441d-99b4-0d9d413c8eb0___RS_Late.B 5288.JPG,Tomato___Late_blight
data\plant_village\Tomato___healthy\da36e4f1-58c4-456d-8ee3-b450e6619b2d___RS_HL 0475.JPG,Tomato___healthy
data\plant_village\Tomato___Late_blight\c6d3045a-d685-4e70-9e68-daaecabdddf4___GHLB2 Leaf 159.2.JPG,Tomato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2227.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Late_blight\3dcee9ed-43bb-45a9-8cff-641b3dd62179___RS_Late.B 5324.JPG,Tomato___Late_blight
data\plant_village\Tomato___Leaf_Mold\27fb67df-f3f0-4e27-9fa3-6b7ee21515f1___Crnl_L.Mold 8934.JPG,Tomato___Leaf_Mold
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2138.JPG,Corn_(maize)___Common_rust_
data\plant_village\Potato___Late_blight\5ec337d4-aff8-4174-bae6-72c246db3ce0___RS_LB 3175.JPG,Potato___Late_blight
"data\plant_village\Pepper,_bell___healthy\99d7c3a2-731b-4569-b46b-eec506c2e1e9___JR_HL 7820.JPG","Pepper,_bell___healthy"
data\plant_village\Potato___Late_blight\9e1dc573-9cc5-4bc1-9c95-63c7bfba54f1___RS_LB 2976.JPG,Potato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2315.JPG,Corn_(maize)___Common_rust_
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1823.JPG,Corn_(maize)___Common_rust_
data\plant_village\Potato___Late_blight\2e2bc24d-9900-4b0b-a8ec-abb444350c03___RS_LB 4701.JPG,Potato___Late_blight
data\plant_village\Potato___Late_blight\b0945b27-3331-4f03-b1c9-1465e12577aa___RS_LB 4355.JPG,Potato___Late_blight
data\plant_village\Potato___Early_blight\1d18a770-8a16-4765-bae9-5d96f781db89___RS_Early.B 7803.JPG,Potato___Early_blight
data\plant_village\Tomato___Leaf_Mold\e04f2ba7-8aac-4c3a-950f-edf70a6c2905___Crnl_L.Mold 7173.JPG,Tomato___Leaf_Mold
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1795.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Leaf_Mold\d662ce55-855f-4af0-84ef-6e0d9e5e468a___Crnl_L.Mold 6586.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___healthy\651c7556-f25e-46b9-97db-4793a2a3b642___RS_HL 0219.JPG,Tomato___healthy
data\plant_village\Potato___healthy\b61b9d33-59ea-41b0-a554-c382eb6128c5___RS_HL 1919.JPG,Potato___healthy
data\plant_village\Tomato___Late_blight\a5ef7726-d20f-4109-985f-7fc8989e4aa5___GHLB_PS Leaf 2.2 Day 8.jpg,Tomato___Late_blight
"data\plant_village\Pepper,_bell___healthy\7c8b6274-abca-4531-a84d-5bd56c859ccc___JR_HL 8794.JPG","Pepper,_bell___healthy"
data\plant_village\Potato___Early_blight\5720f8b8-4fd7-451f-af18-a48730691c2d___RS_Early.B 7155.JPG,Potato___Early_blight
data\plant_village\Tomato___Late_blight\22c36fa3-849f-4918-8790-99a8bda1e527___RS_Late.B 5987.JPG,Tomato___Late_blight
data\plant_village\Potato___Late_blight\c66982eb-dd83-487a-98c6-2aefdf5d7be0___RS_LB 4683.JPG,Potato___Late_blight
data\plant_village\Tomato___Early_blight\004cbe60-8ff9-4965-92df-e86694d5e9ba___RS_Erly.B 8253.JPG,Tomato___Early_blight
data\plant_village\Potato___Late_blight\24482fe2-5139-4f73-909e-9ea4a3d8bf5d___RS_LB 4733.JPG,Potato___Late_blight
data\plant_village\Tomato___Late_blight\a03417ff-445e-429e-aa3e-d90c23886f6e___RS_Late.B 6356.JPG,Tomato___Late_blight
data\plant_village\Potato___Late_blight\22d5cf8c-308f-417d-9b05-b00a0791ecef___RS_LB 4797.JPG,Potato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1941.JPG,Corn_(maize)___Common_rust_
data\plant_village\Potato___healthy\a5050bde-febc-4931-b31d-45c9652df318___RS_HL 5373.JPG,Potato___healthy
data\plant_village\Tomato___Late_blight\cedebb08-bf5c-434a-931e-63ce9621b77e___GHLB2 Leaf 9091.JPG,Tomato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1690.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Late_blight\d491156d-bcb8-47b9-b6b9-3f1d2dc1777f___GHLB2 Leaf 8779.JPG,Tomato___Late_blight
"data\plant_village\Pepper,_bell___healthy\b91d515b-9f44-4a63-aa2b-e7b3f2ea0fec___JR_HL 8312.JPG","Pepper,_bell___healthy"
data\plant_village\Potato___healthy\a8d687be-3777-403f-bae7-5c8c19340b3f___RS_HL 1738.JPG,Potato___healthy
data\plant_village\Tomato___Late_blight\ed6a8fb9-9fa8-4d3d-a727-676ec58d147a___RS_Late.B 7036.JPG,Tomato___Late_blight
data\plant_village\Tomato___Early_blight\0fbc786c-62a7-44f3-8db8-2649809bf1aa___RS_Erly.B 9514.JPG,Tomato___Early_blight
data\plant_village\Tomato___Early_blight\db228bdf-309f-4dd5-a3c7-d77af0acadb8___RS_Erly.B 7584.JPG,Tomato___Early_blight
data\plant_village\Tomato___healthy\89aa561a-1ea7-4e24-a92b-47f3dedcecdb___RS_HL 0107.JPG,Tomato___healthy
data\plant_village\Tomato___Early_blight\090af0e4-75f2-495a-8bca-a3370c6dd2a6___RS_Erly.B 9562.JPG,Tomato___Early_blight
"data\plant_village\Pepper,_bell___Bacterial_spot\0022d6b7-d47c-4ee2-ae9a-392a53f48647___JR_B.Spot 8964.JPG","Pepper,_bell___Bacterial_spot"
"data\plant_village\Pepper,_bell___Bacterial_spot\d2a4d03b-3234-4ce5-9fcb-3d6e5fddae51___NREC_B.Spot 1894.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___Late_blight\0ab391bd-e5ba-479c-919b-3aa9a94f66db___GHLB2 Leaf 8934.JPG,Tomato___Late_blight
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 1936.JPG,Corn_(maize)___Common_rust_
"data\plant_village\Pepper,_bell___Bacterial_spot\4702d273-50d0-4b7c-b759-7ef62cdb441f___NREC_B.Spot 1828.JPG","Pepper,_bell___Bacterial_spot"
"data\plant_village\Pepper,_bell___Bacterial_spot\a6ca6ad0-b6d5-45b6-977a-243c5d5e7404___JR_B.Spot 3366.JPG","Pepper,_bell___Bacterial_spot"
"data\plant_village\Pepper,_bell___Bacterial_spot\bcbca73b-22a6-40e4-ba78-8bfe313665ff___JR_B.Spot 8894.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___healthy\91b86c29-60fb-4383-8bc3-8e06cb5519f2___RS_HL 0283.JPG,Tomato___healthy
data\plant_village\Potato___healthy\929107f1-4ae9-4dae-8319-ae7cf4804236___RS_HL 1932.JPG,Potato___healthy
data\plant_village\Tomato___Early_blight\08615b7d-eca7-487e-a9ea-07842ecf81e8___RS_Erly.B 7543.JPG,Tomato___Early_blight
data\plant_village\Tomato___healthy\1d024f2a-0ceb-4560-81fc-1114e6341f02___RS_HL 0431.JPG,Tomato___healthy
data\plant_village\Tomato___Leaf_Mold\b394a386-09e3-4dc9-b1cb-debf575963e6___Crnl_L.Mold 8908.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___healthy\41dc5ea4-076f-4539-8cbb-6d4e53371c50___RS_HL 0472.JPG,Tomato___healthy
data\plant_village\Potato___Late_blight\794fae1d-55b2-4275-8fce-174728963813___RS_LB 2841.JPG,Potato___Late_blight
data\plant_village\Tomato___Leaf_Mold\d2c889b0-0223-4e09-9d9f-cdf019b65120___Crnl_L.Mold 8631.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___Late_blight\e96512ac-0b63-4476-b7cf-aca6ca084853___RS_Late.B 5082.JPG,Tomato___Late_blight
"data\plant_village\Pepper,_bell___healthy\46e9256c-6590-4ad9-b6d3-c0c140ab0bd3___JR_HL 7887.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Leaf_Mold\c498f92f-5940-43ed-982b-110e5dc67b20___Crnl_L.Mold 7142.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___healthy\622ed31e-0067-460a-a025-fefea1669ce1___RS_HL 0587.JPG,Tomato___healthy
data\plant_village\Tomato___Late_blight\fd40e99e-2c60-42c1-a962-8681814b4e6e___GHLB2 Leaf 120.JPG,Tomato___Late_blight
data\plant_village\Potato___Early_blight\e5d559da-71d8-4999-9d5a-05da9e6bf12e___RS_Early.B 7491.JPG,Potato___Early_blight
"data\plant_village\Pepper,_bell___healthy\eaff2763-f80a-495c-b4b8-15ad0fdbe3bb___JR_HL 8100.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___healthy\839daf12-8d8b-478e-b214-2d5dd0fa509a___GH_HL Leaf 445.1.JPG,Tomato___healthy
data\plant_village\Tomato___Late_blight\85d80245-6c80-4bb7-9497-c8612903b535___RS_Late.B 5576.JPG,Tomato___Late_blight
data\plant_village\Tomato___healthy\9f1704fc-28ae-4e27-a6f3-885811ea80e2___GH_HL Leaf 260.JPG,Tomato___healthy
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2055.JPG,Corn_(maize)___Common_rust_
"data\plant_village\Pepper,_bell___Bacterial_spot\34b6c910-b4aa-416b-a89d-98f63be5055c___NREC_B.Spot 9201.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Potato___Early_blight\4d943ff8-e048-43c6-8861-4cdc6adab6a0___RS_Early.B 8726.JPG,Potato___Early_blight
data\plant_village\Tomato___Late_blight\207dee29-3d2e-4f08-9642-ef4c932fb280___GHLB2 Leaf 8608.JPG,Tomato___Late_blight
data\plant_village\Tomato___healthy\1e1aa3d8-d12f-47e1-b316-b8656ab3f2b6___RS_HL 0075.JPG,Tomato___healthy
"data\plant_village\Pepper,_bell___Bacterial_spot\b8b69a41-e188-4c81-9724-2664ee8027c5___JR_B.Spot 8954.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___Late_blight\cd042eac-79ff-4b4c-a561-b24bc69f9215___RS_Late.B 6486.JPG,Tomato___Late_blight
data\plant_village\Potato___Late_blight\05c29b23-ecdf-41fc-be67-910bb74cd67c___RS_LB 4016.JPG,Potato___Late_blight
data\plant_village\Tomato___Early_blight\5d89c2ab-31d9-4f0a-bd00-2c2475b2a037___RS_Erly.B 9377.JPG,Tomato___Early_blight
data\plant_village\Tomato___Early_blight\0f065614-a53a-4c83-9d29-5d3e4ab5b41d___RS_Erly.B 7676.JPG,Tomato___Early_blight
data\plant_village\Potato___Late_blight\29d84246-f2a5-4c18-8ddc-2f2d38046ae2___RS_LB 2625.JPG,Potato___Late_blight
"data\plant_village\Pepper,_bell___healthy\96922028-c5d6-4053-9b0d-90b64a00e5aa___JR_HL 8057.JPG","Pepper,_bell___healthy"
"data\plant_village\Pepper,_bell___Bacterial_spot\48a7cf31-19e0-45ba-89c1-7887afa0bdd4___JR_B.Spot 9095.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___Late_blight\97968e5a-b1d0-428c-842a-f77308212339___GHLB_PS Leaf 46.2 Day 18.jpg,Tomato___Late_blight
data\plant_village\Tomato___Late_blight\c2807026-8e9e-4710-b475-5411a3c69d68___RS_Late.B 4853.JPG,Tomato___Late_blight
data\plant_village\Tomato___Late_blight\f891c2b9-aa37-4b0c-9777-6ce762eb9285___GHLB2 Leaf 8696.JPG,Tomato___Late_blight
data\plant_village\Tomato___healthy\0971aa89-8f72-4f66-b4ee-dceca73add54___GH_HL Leaf 318.JPG,Tomato___healthy
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2232.JPG,Corn_(maize)___Common_rust_
data\plant_village\Tomato___Leaf_Mold\9c42ac1e-d48f-4644-bf35-a9b0478330e2___Crnl_L.Mold 6709.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___healthy\cf4431f9-8b69-46dd-80fb-732f1a652027___RS_HL 0510.JPG,Tomato___healthy
data\plant_village\Tomato___Leaf_Mold\bcf274e3-d797-4fa5-88c8-e513266e78da___Crnl_L.Mold 7036.JPG,Tomato___Leaf_Mold
"data\plant_village\Pepper,_bell___Bacterial_spot\1385e1e7-c7a5-4edb-8273-2f6a54c583fa___NREC_B.Spot 9128.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___healthy\973bc347-b335-4333-8536-82db4a41fa6c___RS_HL 0142.JPG,Tomato___healthy
data\plant_village\Potato___Late_blight\8f80caee-38ed-4b49-9596-6f66c3cb9c1b___RS_LB 2535.JPG,Potato___Late_blight
data\plant_village\Tomato___healthy\29d9f827-5e61-4b9b-acba-db0e7ce2016d___GH_HL Leaf 480.JPG,Tomato___healthy
"data\plant_village\Pepper,_bell___healthy\573a1adf-4134-43f4-919c-939c0bb9a8da___JR_HL 7847.JPG","Pepper,_bell___healthy"
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2392.JPG,Corn_(maize)___Common_rust_
data\plant_village\Corn_(maize)___Common_rust_\RS_Rust 2572.JPG,Corn_(maize)___Common_rust_
"data\plant_village\Pepper,_bell___Bacterial_spot\a3fad4a2-1e15-4bfd-9293-56f57540b44f___JR_B.Spot 9018.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Potato___Early_blight\99821810-926a-4ac4-9bc7-cbae991f7e68___RS_Early.B 7626.JPG,Potato___Early_blight
"data\plant_village\Pepper,_bell___Bacterial_spot\e4e7e5a2-5aa1-4378-833d-9142358c7c9b___JR_B.Spot 9092.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___Leaf_Mold\909dd94b-4338-4bd2-b22b-0f222b574124___Crnl_L.Mold 8842.JPG,Tomato___Leaf_Mold
"data\plant_village\Pepper,_bell___Bacterial_spot\2d9f1bf4-6409-488c-8992-92b2909822bd___JR_B.Spot 3342.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___Late_blight\9aaf4a7d-12ac-457a-a18c-1f7ea13065de___RS_Late.B 5179.JPG,Tomato___Late_blight
data\plant_village\Tomato___Late_blight\3a6faf8e-3b27-4498-aca9-45f9e4158a56___GHLB2 Leaf 112.1.JPG,Tomato___Late_blight
data\plant_village\Tomato___healthy\64796c19-d026-48ed-b433-0be64b859a7c___RS_HL 9892.JPG,Tomato___healthy
"data\plant_village\Pepper,_bell___healthy\65cb29a7-d70b-4e0d-a6c6-812a28232243___JR_HL 8879.JPG","Pepper,_bell___healthy"
data\plant_village\Potato___healthy\c6204cb3-cd9f-4d7b-92a6-9773fe562cab___RS_HL 1939.JPG,Potato___healthy
data\plant_village\Tomato___Early_blight\4e3c2c95-69ca-41d4-9b08-4e0bb7f425eb___RS_Erly.B 7469.JPG,Tomato___Early_blight
data\plant_village\Potato___Early_blight\275c3337-11ee-487c-9093-bcd5e310c72c___RS_Early.B 7671.JPG,Potato___Early_blight
data\plant_village\Potato___Early_blight\1ff86a73-9f36-45c5-8012-c5d90445b7ac___RS_Early.B 8563.JPG,Potato___Early_blight
"data\plant_village\Pepper,_bell___healthy\2fa76dae-f2a2-4527-b7c7-3c6f5b74a8e7___JR_HL 8114.JPG","Pepper,_bell___healthy"
data\plant_village\Tomato___Leaf_Mold\54ad9e10-f37e-40af-89ab-43ec8bcfbb55___Crnl_L.Mold 9057.JPG,Tomato___Leaf_Mold
data\plant_village\Potato___Late_blight\0651be8e-a2d1-4b8a-97b8-1dc89d79fd26___RS_LB 3261.JPG,Potato___Late_blight
"data\plant_village\Pepper,_bell___Bacterial_spot\0fdb66e8-b17d-42c2-bc6d-30dcfab8fcae___JR_B.Spot 9058.JPG","Pepper,_bell___Bacterial_spot"
data\plant_village\Tomato___Leaf_Mold\c5dae6ba-42cf-4497-bf05-52af90c98d8a___Crnl_L.Mold 9038.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___Leaf_Mold\05bbff69-adad-4e16-8fad-c265be82e25a___Crnl_L.Mold 6929.JPG,Tomato___Leaf_Mold
data\plant_village\Tomato___healthy\e623a5a9-edc8-4c81-ada4-68b3ebadfc7e___RS_HL 0082.JPG,Tomato___healthy
